Design_id|Locarno_class
1882192|14-02
1882197|14-02
1882202|14-04
1882203|14-04
1882204|14-03
1882205|14-03
1882209|15-03
1882210|15-03
1882212|15-06
1882213|15-06
1882215|15-07
1882216|15-07
1882217|15-07
1882218|15-07
1882219|15-07
1882220|15-07
1882221|15-07
1882222|15-07
1882223|15-07
1882226|15-09
1882230|16-06
1882231|16-06
1882232|16-01
1882233|16-05
1882234|16-05
1882237|16-06
1882240|16-03
1882241|16-03
1882242|18-02
1882243|14-02
1882244|14-02
1882275|22-05
1882276|22-05
1882277|22-05
1882279|23-01
1882286|23-01
1882290|23-01
1882291|23-01
1882293|23-04
1882294|28-99
1882296|23-04
1882305|24-02
1882311|24-02
1882314|24-01
1882317|24-01
1882318|24-01
1882319|24-01
1882320|24-01
1882321|24-01
1882322|24-01
1882331|24-01
1882344|26-06
1882350|26-03
1882355|26-99
1882369|28-03
1882370|28-03
1882400|02-04
1882427|04-02
1882428|06-08
1882457|06-04
1882462|06-06
1882463|06-06
1882464|06-06
1882465|06-06
1882466|06-06
1882472|07-01
1882473|07-01
1882476|31-00
1882477|31-00
1882478|07-99
1882488|07-01
1882489|07-01
1882501|08-05
1882515|08-07
1882529|09-03
1882530|09-07
1882532|09-07
1882542|09-05
1882543|09-05
1882544|09-05
1882547|10-02
1882552|10-04
1882554|10-04
1882556|10-04
1882557|10-04
1882563|10-05
1882564|10-07
1882565|10-07
1882569|11-01
1882570|11-01
1882577|11-01
1882589|12-14
1882590|12-14
1882592|12-08
1882594|12-08
1882595|12-08
1882604|12-16
1882605|12-16
1882606|12-16
1882608|12-16
1882611|12-16
1882612|12-16
1882614|12-16
1882617|12-16
1882623|12-15
1882624|12-15
1882626|13-02
1882627|13-02
1882628|13-02
1882635|13-02
1882638|13-02
1882641|13-02
1882643|13-03
1882647|13-03
1882648|14-03
1882649|13-03
1882652|13-03
1882653|13-03
1882654|13-03
1882655|13-03
1882656|14-03
1882657|14-03
1882658|14-03
1882663|14-01
1882664|14-03
1882668|14-03
1882669|14-03
1882670|14-01
1882672|14-03
1882673|14-03
1882676|14-03
1882677|14-02
1882683|14-02
1882684|14-02
1882685|14-02
1882686|14-02
1882687|14-02
1882688|14-02
1882691|14-02
1882693|14-02
1882698|08-07
1882704|14-04
1882705|14-04
1882709|14-04
1882710|14-04
1882711|14-04
1882712|14-04
1882713|14-04
1882714|14-04
1882716|14-04
1882717|14-04
1882718|14-04
1882719|14-04
1882720|14-04
1882722|14-04
1882723|15-01
1882728|15-03
1882729|15-03
1882730|15-07
1882731|15-07
1882732|15-07
1882733|15-09
1882737|15-09
1882740|16-01
1882741|16-01
1882742|16-01
1882744|16-05
1882745|16-05
1882746|16-05
1882749|16-06
1882750|16-06
1882756|16-03
1882757|16-03
1882758|16-03
1882759|18-02
1882791|22-01
1882794|22-05
1882795|23-01
1882802|23-01
1882804|23-01
1882806|23-01
1882816|23-04
1882818|23-04
1882820|24-01
1882821|24-02
1882822|24-02
1882825|24-02
1882827|24-02
1882828|24-02
1882831|24-02
1882833|24-02
1882835|24-02
1882837|24-00
1882838|24-01
1882846|24-01
1882854|24-01
1882855|24-01
1882857|24-00
1882871|26-05
1882873|26-03
1882874|26-05
1882877|26-99
1882878|27-01
1882898|15-05
1882900|15-05
1882912|20-01
1882916|09-05
1882918|14-02
1882936|03-01
1882937|03-01
1882948|04-02
1882954|06-08
1882962|06-01
1882979|06-06
1882987|07-01
1882988|07-02
1882990|07-02
1882991|07-02
1882992|07-02
1882994|07-01
1882999|07-01
1883000|07-01
1883015|08-05
1883031|08-07
1883032|08-07
1883038|09-03
1883040|09-03
1883041|09-03
1883042|09-03
1883045|09-07
1883047|09-01
1883055|09-05
1883056|09-03
1883059|10-01
1883061|10-02
1883062|10-02
1883069|10-04
1883071|10-04
1883073|10-04
1883074|10-04
1883075|10-04
1883076|10-04
1883087|11-01
1883099|12-08
1883100|12-08
1883101|12-11
1883103|12-16
1883104|12-16
1883105|12-16
1883106|12-16
1883107|12-16
1883108|12-16
1883109|12-16
1883110|12-16
1883111|12-16
1883113|12-16
1883120|12-06
1883121|12-06
1883122|12-06
1883123|12-06
1883124|12-06
1883125|12-06
1883126|12-06
1883131|13-02
1883132|13-02
1883133|13-02
1883137|13-02
1883139|13-03
1883140|13-03
1883142|13-03
1883143|13-03
1883144|13-03
1883145|13-03
1883147|13-03
1883149|13-03
1883150|13-03
1883151|13-03
1883152|13-03
1883154|13-03
1883155|14-03
1883156|14-03
1883157|14-03
1883158|14-03
1883160|14-03
1883161|14-03
1883162|14-03
1883163|14-03
1883164|14-03
1883165|14-03
1883166|14-03
1883167|14-03
1883168|14-03
1883169|14-03
1883170|14-03
1883171|14-03
1883172|14-03
1883173|14-01
1883174|14-03
1883175|14-03
1883176|14-03
1883177|14-03
1883179|14-03
1883180|14-01
1883185|14-01
1883186|14-03
1883187|14-03
1883188|14-03
1883189|14-03
1883199|14-02
1883200|14-02
1883201|14-02
1883202|14-02
1883203|14-02
1883204|14-02
1883205|14-02
1883206|14-02
1883207|14-02
1883209|14-02
1883210|14-02
1883217|14-02
1883220|08-07
1883224|14-04
1883225|14-04
1883226|14-04
1883227|14-04
1883233|14-04
1883235|14-04
1883236|14-04
1883238|14-04
1883239|14-04
1883240|14-04
1883241|14-04
1883242|14-04
1883243|14-04
1883244|14-04
1883245|14-04
1883246|14-04
1883247|14-04
1883248|14-04
1883249|14-04
1883250|14-04
1883251|14-03
1883252|15-02
1883255|15-03
1883256|15-03
1883257|15-07
1883258|15-07
1883259|15-07
1883260|15-07
1883267|15-99
1883268|16-01
1883269|16-01
1883270|16-01
1883271|16-01
1883272|16-05
1883277|16-06
1883278|17-99
1883282|14-02
1883283|14-02
1883284|14-02
1883298|21-01
1883323|22-06
1883328|22-05
1883330|23-01
1883331|23-01
1883332|23-01
1883333|23-01
1883334|23-01
1883335|23-01
1883336|23-01
1883339|23-01
1883350|23-04
1883351|23-04
1883356|23-04
1883358|29-02
1883359|24-02
1883362|24-02
1883364|24-02
1883369|24-02
1883370|24-02
1883373|24-01
1883374|24-01
1883385|24-01
1883395|25-01
1883396|25-01
1883403|26-05
1883404|26-05
1883412|02-03
1883424|15-05
1883425|15-05
1883426|15-05
1883427|15-05
1883428|15-05
1883430|15-05
1883431|15-05
1883432|15-05
1883433|04-01
1883434|04-01
1883438|12-05
1883439|99-00
1883440|08-07
1883441|08-07
1883442|08-07
1883445|01-01
1883462|02-04
1883466|02-99
1883467|02-99
1883468|02-99
1883469|02-99
1883470|02-99
1883471|02-99
1883472|02-99
1883473|02-99
1883474|02-99
1883475|02-99
1883476|02-99
1883494|05-06
1883497|06-08
1883514|06-04
1883537|07-01
1883540|07-01
1883554|08-03
1883557|08-05
1883562|08-07
1883569|09-03
1883570|09-07
1883573|09-07
1883577|09-01
1883583|09-01
1883598|10-02
1883599|10-02
1883601|10-02
1883604|10-02
1883605|10-02
1883607|10-03
1883609|10-04
1883614|10-04
1883617|10-04
1883618|10-04
1883620|10-04
1883621|10-04
1883622|10-04
1883628|10-04
1883637|11-01
1883648|11-01
1883653|12-08
1883654|12-08
1883655|12-08
1883659|12-16
1883660|12-16
1883661|12-16
1883663|12-08
1883664|12-08
1883665|12-16
1883666|12-16
1883667|12-16
1883669|12-16
1883670|12-16
1883671|12-16
1883673|12-16
1883674|12-16
1883675|12-16
1883676|12-16
1883677|12-16
1883683|12-07
1883686|12-16
1883687|12-16
1883688|12-15
1883689|12-15
1883690|12-15
1883691|12-15
1883693|13-02
1883694|13-02
1883697|13-02
1883701|13-03
1883703|13-03
1883704|13-03
1883709|13-03
1883710|13-03
1883711|14-03
1883712|14-03
1883714|13-03
1883715|14-03
1883717|13-03
1883718|14-03
1883719|14-03
1883720|14-03
1883721|14-03
1883722|14-03
1883723|14-03
1883724|14-03
1883725|14-03
1883728|14-03
1883733|14-01
1883734|14-01
1883737|14-03
1883738|14-01
1883739|14-01
1883741|14-01
1883742|14-03
1883743|14-03
1883744|14-03
1883745|14-03
1883747|14-03
1883753|14-02
1883754|14-02
1883755|14-02
1883756|14-02
1883757|14-02
1883758|14-02
1883759|14-02
1883760|14-02
1883762|14-02
1883765|08-07
1883766|14-04
1883768|14-04
1883769|14-04
1883770|14-04
1883771|14-04
1883772|14-04
1883773|14-04
1883774|14-04
1883775|14-04
1883777|14-04
1883778|14-04
1883779|14-04
1883780|14-04
1883781|14-04
1883785|15-03
1883786|15-03
1883787|15-03
1883790|15-07
1883791|15-07
1883794|16-06
1883797|16-02
1883799|14-03
1883800|14-03
1883844|23-01
1883847|23-01
1883848|23-01
1883862|23-04
1883876|24-02
1883877|24-02
1883880|24-02
1883881|24-01
1883887|24-01
1883888|24-01
1883903|26-04
1883907|26-06
1883914|26-03
1883920|26-99
1883921|26-99
1883922|26-99
1883926|28-03
1883927|29-02
1883936|10-07
1883952|15-05
1883953|15-05
1883954|15-05
1883955|15-05
1883957|15-05
1883966|20-01
1883972|01-01
1883973|01-01
1883989|02-99
1883990|02-99
1883991|02-99
1883992|02-99
1883993|02-99
1883994|02-99
1883995|02-99
1883996|02-99
1883997|02-99
1883998|02-99
1883999|02-99
1884017|04-02
1884019|04-02
1884020|05-06
1884021|05-06
1884032|06-01
1884042|08-08
1884043|08-08
1884049|06-06
1884050|06-06
1884051|06-03
1884055|06-01
1884057|07-01
1884081|08-05
1884083|08-03
1884084|08-03
1884085|08-03
1884087|08-04
1884095|08-07
1884115|09-01
1884123|09-01
1884124|09-01
1884126|09-01
1884137|10-04
1884145|10-04
1884146|10-04
1884147|10-04
1884149|10-04
1884154|10-04
1884157|11-01
1884174|12-08
1884175|12-08
1884177|12-11
1884178|12-12
1884180|12-16
1884181|12-16
1884183|12-16
1884184|12-16
1884185|12-16
1884187|12-16
1884191|12-16
1884192|12-16
1884194|12-07
1884199|12-15
1884200|12-15
1884202|12-15
1884203|12-15
1884204|12-15
1884205|12-15
1884212|13-03
1884214|13-03
1884216|13-03
1884217|13-03
1884220|13-03
1884227|13-03
1884228|13-03
1884231|13-03
1884234|13-03
1884236|14-03
1884237|14-03
1884238|14-03
1884240|14-03
1884241|14-03
1884243|14-03
1884244|14-03
1884245|14-01
1884247|14-01
1884248|14-01
1884249|14-01
1884250|14-03
1884252|14-03
1884254|14-03
1884255|14-03
1884256|14-03
1884258|14-03
1884264|14-03
1884267|14-03
1884268|14-03
1884269|14-03
1884274|14-03
1884278|14-02
1884279|14-02
1884280|14-02
1884282|14-02
1884284|14-02
1884285|14-02
1884287|14-02
1884288|14-02
1884291|14-02
1884292|14-02
1884293|14-02
1884294|14-02
1884296|08-07
1884297|14-04
1884298|14-04
1884299|14-04
1884301|14-04
1884302|14-04
1884304|14-04
1884305|14-04
1884309|14-04
1884312|14-04
1884313|14-04
1884314|14-04
1884315|14-04
1884317|14-04
1884318|14-04
1884319|14-04
1884320|14-04
1884321|14-04
1884322|14-04
1884323|14-04
1884325|11-01
1884328|15-03
1884329|15-03
1884330|15-03
1884331|15-07
1884334|15-07
1884336|16-06
1884337|16-01
1884338|16-01
1884339|16-05
1884341|16-05
1884342|16-05
1884348|17-04
1884350|18-02
1884351|14-12
1884352|14-02
1884353|18-02
1884354|18-02
1884372|21-02
1884384|23-01
1884388|23-01
1884390|23-01
1884396|23-04
1884403|24-01
1884405|24-02
1884406|24-02
1884410|24-04
1884414|24-02
1884416|24-02
1884420|24-01
1884423|24-02
1884424|24-02
1884435|25-03
1884442|25-03
1884447|26-04
1884448|26-04
1884451|26-06
1884452|26-06
1884453|26-06
1884459|26-05
1884460|26-05
1884462|26-99
1884477|29-02
1884482|15-05
1884493|15-03
1884494|26-04
1884506|02-99
1884507|02-99
1884527|06-08
1884529|06-01
1884557|06-04
1884571|06-01
1884573|06-01
1884581|07-01
1884582|07-01
1884584|07-01
1884585|07-01
1884588|07-01
1884589|07-01
1884592|07-02
1884595|07-02
1884596|07-02
1884597|07-02
1884599|31-00
1884602|07-01
1884605|07-01
1884606|07-01
1884624|08-04
1884627|08-06
1884635|09-03
1884639|09-07
1884642|09-01
1884649|09-01
1884652|09-03
1884654|09-01
1884657|10-02
1884658|10-02
1884659|10-02
1884663|10-04
1884664|10-04
1884665|10-04
1884666|10-04
1884668|10-04
1884669|10-04
1884670|10-04
1884686|11-02
1884692|02-07
1884693|12-08
1884696|12-11
1884697|12-11
1884698|12-11
1884699|12-16
1884700|12-16
1884701|12-16
1884702|12-16
1884703|12-16
1884704|12-16
1884705|12-16
1884706|12-16
1884707|12-16
1884708|12-16
1884710|12-08
1884711|12-08
1884713|12-16
1884714|12-16
1884717|12-16
1884721|12-16
1884724|12-16
1884727|12-16
1884728|12-16
1884734|12-06
1884735|12-06
1884742|12-16
1884743|12-15
1884744|12-15
1884745|12-15
1884746|12-15
1884747|12-15
1884748|12-15
1884749|13-02
1884751|13-02
1884754|13-03
1884756|13-03
1884758|13-03
1884759|13-03
1884762|13-03
1884763|13-03
1884764|13-03
1884767|14-03
1884768|14-03
1884769|14-03
1884770|14-03
1884771|14-03
1884772|14-03
1884773|14-03
1884775|14-03
1884776|14-04
1884777|14-03
1884778|14-03
1884779|14-03
1884780|14-03
1884781|14-03
1884782|14-03
1884786|14-03
1884787|14-03
1884788|14-03
1884790|14-03
1884792|14-03
1884794|14-03
1884798|14-03
1884799|14-03
1884800|14-03
1884801|14-03
1884804|14-03
1884805|14-03
1884808|14-02
1884809|14-02
1884810|14-02
1884811|14-02
1884812|14-02
1884813|14-02
1884814|14-02
1884815|14-02
1884816|14-02
1884817|14-02
1884819|14-02
1884820|14-02
1884821|14-02
1884825|14-02
1884826|14-03
1884828|14-02
1884829|14-02
1884831|14-02
1884835|14-04
1884837|14-04
1884838|14-04
1884839|14-04
1884840|14-04
1884841|14-04
1884842|14-04
1884843|14-04
1884844|14-04
1884845|14-04
1884848|14-04
1884858|14-04
1884861|14-04
1884863|14-04
1884864|14-04
1884865|14-04
1884866|14-03
1884867|15-01
1884877|15-03
1884878|15-03
1884879|15-03
1884880|15-03
1884881|15-07
1884882|15-07
1884883|15-07
1884884|15-07
1884885|15-07
1884886|15-07
1884896|16-01
1884899|16-05
1884900|16-05
1884901|16-05
1884902|16-05
1884908|16-06
1884910|16-06
1884911|16-06
1884914|18-02
1884930|21-01
1884931|21-01
1884944|21-02
1884972|23-01
1884975|23-01
1884976|23-01
1884977|23-01
1884978|23-01
1884981|23-01
1884982|23-01
1884983|23-01
1884994|28-99
1884999|24-02
1885000|24-02
1885001|24-02
1885004|23-01
1885005|24-02
1885007|24-02
1885009|24-02
1885015|24-01
1885016|24-01
1885017|24-01
1885018|24-01
1885019|24-01
1885020|24-01
1885021|24-01
1885022|24-01
1885023|24-02
1885039|26-05
1885040|26-06
1885048|26-05
1885055|28-02
1885056|28-02
1885063|28-03
1885064|28-03
1885065|28-03
1885066|28-03
1885073|30-99
1885076|15-05
1885077|15-05
1885078|15-05
1885086|12-05
1885089|10-02
1885090|14-02
1885094|26-06
1885095|01-01
1885111|02-99
1885112|02-99
1885137|04-01
1885149|23-04
1885150|06-01
1885151|06-01
1885158|20-02
1885159|20-02
1885176|06-06
1885178|06-06
1885191|07-02
1885193|31-00
1885198|07-02
1885199|07-02
1885200|31-00
1885238|08-07
1885244|09-03
1885249|09-07
1885251|09-07
1885252|09-07
1885256|09-07
1885257|09-07
1885260|09-01
1885268|09-01
1885271|09-01
1885274|09-01
1885279|10-02
1885280|10-02
1885281|10-02
1885282|10-04
1885285|10-04
1885286|10-04
1885292|10-04
1885300|11-01
1885301|11-01
1885302|11-01
1885303|11-01
1885308|02-07
1885310|12-03
1885312|12-08
1885313|12-08
1885314|12-08
1885323|12-16
1885324|12-16
1885325|12-16
1885326|12-16
1885327|12-16
1885328|12-16
1885329|12-16
1885330|12-08
1885332|12-06
1885334|12-16
1885335|12-16
1885337|12-16
1885338|12-16
1885341|12-06
1885346|12-16
1885347|12-16
1885349|12-16
1885350|12-15
1885351|12-15
1885352|12-15
1885353|12-15
1885354|12-15
1885357|13-02
1885359|13-02
1885362|13-02
1885363|13-02
1885364|13-02
1885366|13-02
1885369|13-03
1885370|13-03
1885373|13-03
1885375|13-03
1885377|14-03
1885378|14-03
1885379|14-03
1885390|14-01
1885391|14-01
1885392|14-01
1885393|14-03
1885394|14-01
1885400|14-03
1885401|14-03
1885402|14-01
1885403|14-01
1885405|14-03
1885406|14-03
1885407|14-03
1885408|14-03
1885411|14-02
1885412|14-02
1885413|14-02
1885414|14-02
1885415|14-02
1885416|14-02
1885417|14-02
1885418|14-02
1885419|14-02
1885421|14-02
1885422|14-02
1885430|14-02
1885431|14-02
1885433|14-02
1885435|08-07
1885436|14-04
1885439|14-04
1885440|14-04
1885441|14-04
1885442|14-04
1885443|14-04
1885445|14-04
1885446|14-04
1885447|14-04
1885448|14-04
1885449|14-04
1885450|14-04
1885451|14-04
1885452|14-04
1885453|14-04
1885454|14-04
1885456|14-04
1885457|14-04
1885458|14-04
1885459|14-04
1885460|14-04
1885461|14-04
1885462|14-03
1885468|15-03
1885469|15-03
1885470|15-03
1885471|15-03
1885472|15-03
1885473|15-03
1885476|15-07
1885477|15-07
1885478|15-07
1885479|15-07
1885480|15-07
1885481|15-09
1885488|16-01
1885489|16-01
1885490|16-01
1885494|16-05
1885495|16-05
1885496|16-05
1885498|16-06
1885501|16-06
1885503|16-06
1885506|16-06
1885509|16-06
1885511|16-03
1885512|16-03
1885513|16-03
1885514|16-03
1885515|18-02
1885516|18-02
1885517|18-02
1885518|14-02
1885519|14-02
1885520|18-02
1885524|19-66
1885527|20-01
1885528|20-01
1885529|20-08
1885530|20-01
1885532|21-01
1885560|23-01
1885562|23-01
1885567|23-01
1885573|23-01
1885575|23-01
1885593|29-02
1885594|29-02
1885596|24-02
1885598|24-02
1885599|24-02
1885602|24-01
1885603|24-01
1885604|24-01
1885605|24-01
1885606|24-01
1885607|24-01
1885608|24-01
1885609|24-01
1885611|24-00
1885612|24-00
1885628|24-01
1885639|25-01
1885640|25-01
1885641|25-01
1885646|26-05
1885647|26-06
1885648|26-06
1885653|26-03
1885660|26-99
1885661|26-99
1885664|27-01
1885665|27-01
1885694|24-02
1885714|02-04
1885751|06-01
1885776|07-01
1885777|07-01
1885826|09-07
1885827|09-07
1885830|09-01
1885833|09-07
1885834|09-07
1885836|09-07
1885837|09-07
1885840|09-01
1885841|09-01
1885845|09-01
1885849|09-05
1885850|09-05
1885855|10-02
1885856|10-02
1885857|10-02
1885858|10-02
1885859|10-04
1885862|10-04
1885869|10-04
1885870|10-04
1885873|10-02
1885876|11-01
1885877|11-01
1885878|11-01
1885880|11-01
1885890|11-01
1885896|12-08
1885897|12-08
1885898|12-08
1885899|12-08
1885900|12-11
1885906|12-16
1885907|12-16
1885908|12-16
1885909|12-16
1885912|12-08
1885914|12-16
1885915|12-16
1885918|12-16
1885919|12-16
1885923|12-16
1885924|12-16
1885925|12-16
1885926|12-16
1885930|12-16
1885937|12-15
1885939|12-15
1885940|12-15
1885941|12-15
1885942|12-15
1885943|12-15
1885944|13-02
1885950|13-03
1885951|13-03
1885953|13-03
1885957|13-03
1885959|13-03
1885960|13-03
1885962|13-03
1885964|14-03
1885965|14-03
1885966|14-03
1885967|14-03
1885968|14-03
1885972|14-03
1885977|14-03
1885979|14-03
1885981|14-03
1885982|14-03
1885983|14-03
1885984|14-03
1885992|14-02
1885993|14-02
1885994|14-02
1885995|14-02
1885996|14-02
1885997|14-02
1885998|14-02
1885999|14-02
1886000|14-02
1886001|14-02
1886002|14-02
1886003|14-02
1886011|14-02
1886012|14-02
1886013|14-02
1886014|14-02
1886016|14-02
1886018|14-02
1886021|14-02
1886024|14-02
1886025|14-04
1886026|14-04
1886027|14-04
1886030|14-04
1886031|14-04
1886032|14-04
1886033|14-04
1886034|14-04
1886035|14-04
1886036|14-04
1886037|14-04
1886038|14-04
1886039|14-04
1886040|14-04
1886041|14-04
